External_ID_Vod_c,Name,Mission_c,Website,POL_KOL_Phone_C,POL_KOL_Email_C,Organization_Type_c,Latest990_C,KRM_Legal_Entity_c,Total_Revenue_000_c,KRM_CHANGE_STATUS_C,KRM_CHANGE_DATE_C,RECORDTYPEID,LASTNAME,FIRSTNAME,SALUTATION,EXTERNAL_ID_VOD_C,MIDDLE_VOD_C,SUFFIX_VOD_C,KOL_CREDENTIALS_OLR_C,City_vod_c,Country_vod_c,Zip_vod_c,State_vod_c,Address_line_2_vod_c,External_Id_Vod_c,EIN,Account_Vod_C,Leader_Name,FROM_ACCOUNT_VOD_C,ROLE_VOD_C,TO_ACCOUNT_VOD_C
455367662,1208 Green St,"To build character, instill a positive sense of self, and provide tangible life skills through a creative curriculum of arts exploration, academic reinforcement, and emotional learning.",,610-279-8890,,B90 - Education,2019,501(c)(3),237477,Published,3/10/2020,01203000000CijdAAC,Brown,Susan,,SUSAN BROWN-455367662-UNAVAILABLE,,,,Norristown,United States,19401-3402,PA,,EIN-455367662,455367662,,SUSAN BROWN-455367662-UNAVAILABLE,,UNAVAILABLE,
710563245,400 East St,"To support and enhance the mission of st. bernards healthcare through funding, volunteerism and community awareness.",www.stbernardsfoundation.org,870-207-2500,,E11 - Health -- General and Rehabilitative,2019,501(c)(3),4215735,Published,3/10/2020,01203000000CijdAAC,Hummelstein,Marilyn,,MARILYN HUMMELSTEIN-710563245-UNAVAILABLE,,,MA,Jonesboro,United States,72401-2935,AR,,EIN-710563245,710563245,,MARILYN HUMMELSTEIN-710563245-UNAVAILABLE,,UNAVAILABLE,
562409535,1 Enders Island,"Enders island is an 11-acre island off the coast of mason's island in mystic, ct. the grounds of enders island include a 360 ocean view, beautiful walking gardens, a seaside chapel, an outdoor stations of the cross, and iconic facilities including the enders mansion and the catholic chapel of our lady of the assumption. enders island has three primary ministries: st. edmund's retreat,  the sacred art institute,  and recovery work, including a sober living community for young men.",www.endersisland.com,860-536-0565,,"X22 - Religion, Spiritual Development",0,501(c)(3),2159468,Published,3/10/2020,01203000000CijdAAC,Sse,Thomas,,THOMAS SSE-562409535-UNAVAILABLE,,,MA,Mystic,United States,06355,CT,PO Box 399,EIN-562409535,562409535,,THOMAS SSE-562409535-UNAVAILABLE,,UNAVAILABLE,
370662569,530 NE Glen Oak Ave,,,UNAVAILABLE,,E20 - Health -- General and Rehabilitative,0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-370662569-UNAVAILABLE,,,,Peoria,United States,61637-0001,IL,,EIN-370662569,370662569,,NAN NAN-370662569-UNAVAILABLE,,UNAVAILABLE,
731133139,1923 S Utica Ave,"Rooted in the loving ministry of jesus as healer, we commit ourselves to serving all persons with special attention to those who are poor and vulnerable. our catholic health ministry is dedicated to spiritually-centered, holistic care which sustains and improves the health of individuals and communities. we are advocates for a compassionate and just society through our actions and our words.",www.stjohnhealthsystem.com/foundation,314-733-8000,,E11 - Health -- General and Rehabilitative,2019,501(c)(3),11546539,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-731133139-UNAVAILABLE,,,,Tulsa,United States,74104-6502,OK,,EIN-731133139,731133139,,NAN NAN-731133139-UNAVAILABLE,,UNAVAILABLE,
454088170,2801 Franciscan Dr,"As an affiliate of commonspirit health, we make the healing presence of god known in our world by improving the health of the people we serve, especially those who are vulnerable, while we advance social justice for all.",http://www.chistjoseph.org/,979-776-3777,,E30 - Health -- General and Rehabilitative,2019,501(c)(3),135,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-454088170-UNAVAILABLE,,,,Bryan,United States,77802-2544,TX,,EIN-454088170,454088170,,NAN NAN-454088170-UNAVAILABLE,,UNAVAILABLE,
480579748,520 E Northview Ave,,,UNAVAILABLE,,"X99 - Religion Related, Spiritual Development",0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-480579748-UNAVAILABLE,,,,Mcpherson,United States,67460-1968,KS,,EIN-480579748,480579748,,NAN NAN-480579748-UNAVAILABLE,,UNAVAILABLE,
351044585,501 St. Jude Place,"Alsac raises funds and builds awareness to sustain the mission of st. jude children's research hospital to advance cures, and means of prevention, for pediatric catastrophic diseases through research and treatment while honoring the memory and heritage of our founder, danny thomas.",http://www.stjude.org,800-822-6344,,H30 - Medical Research,2019,501(c)(3),1919766290,Published,3/10/2020,01203000000CijdAAC,Shadyac,Richard,Mr,RICHARD SHADYAC-351044585-UNAVAILABLE,,,,Memphis,United States,38105,TN,,EIN-351044585,351044585,,RICHARD SHADYAC-351044585-UNAVAILABLE,,UNAVAILABLE,
900599273,PO Box 16673,,,,,"S41 - Community Improvement, Capacity Building",0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-900599273-UNAVAILABLE,,,,Saint Louis,United States,63105-1173,MO,,EIN-900599273,900599273,,NAN NAN-900599273-UNAVAILABLE,,UNAVAILABLE,
436049918,1 Maybeck Pl,,,,,"U33 - Science and Technology Research Institutes, Services",2018,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-436049918-UNAVAILABLE,,,,Elsah,United States,62028-9720,IL,,EIN-436049918,436049918,,NAN NAN-436049918-UNAVAILABLE,,UNAVAILABLE,
810600973,190 E Bannock St,"St. luke's health foundation is a not-for-profit organization established to develop philanthropic resources that support st. lukes mission ""to improve the health of people in the communities we serve. we are responsible for cultivating and encouraging charitable support and ensuring that the wishes of our donors are honored. st. luke's health foundation supports st. luke's health system with medical centers in boise, jerome, ketchum, mccall, meridian, mountain home, nampa, and twin falls.",www.stlukesonline.org,208-381-2123,,E20 - HealthGeneral & Rehabilitative,2019,501(c)(3),12729356,Published,3/10/2020,01203000000CijdAAC,Cilek,Jeff,,JEFF CILEK-810600973-UNAVAILABLE,,,,Boise,United States,83712,ID,,EIN-810600973,810600973,,JEFF CILEK-810600973-UNAVAILABLE,,UNAVAILABLE,
562570681,190 E Bannock St,To improve the health of the people in the communities we serve.,www.stlukesonline.org,208-706-9585,,E21 - Health -- General and Rehabilitative,2019,501(c)(3),575649444,Published,3/10/2020,01203000000CijdAAC,Pate,David,,DAVID PATE-562570681-UNAVAILABLE,,,"PA, JD",Boise,United States,83712-6241,ID,,EIN-562570681,562570681,,DAVID PATE-562570681-UNAVAILABLE,,UNAVAILABLE,
431263499,800 North Tucker Blvd,"St. patrick center provides opportunities for self-sufficiency and dignity to people who are homeless or at risk of becoming homeless. individuals and families build permanent, positive change in their lives through safe and affordable housing, sound mental and physical health, and employment and financial stability.

st. patrick center's mission has not changed in 35 years. we've learned a lot and we're nimble, so we've adapted and innovated to work better and smarter.

living out our core values of trust, ownership, collaboration and innovation, st. patrick center is a hand up, not a hand out. we don't enable homelessness. we assist people with changing their lives.",http://stpatrickcenter.org/,314-802-0700,,P85 - Human Services,2019,501(c)(3),14161243,Published,3/10/2020,01203000000CijdAAC,D'agostino,Anthony,,ANTHONY D'AGOSTINO-431263499-UNAVAILABLE,,,,Saint Louis,United States,63101,MO,,EIN-431263499,431263499,,ANTHONY D'AGOSTINO-431263499-UNAVAILABLE,,UNAVAILABLE,
371639042,120 Cliff St,"The mission of st. vincent de paul place (svdpp) is to serve those in norwich and surrounding areas who are physically, mentally, or spiritually impoverished.",www.svdpp.org,860-889-7374,,P20 - Human Services -- Multipurpose and Other,2019,501(c)(3),1389284,Published,3/10/2020,01203000000CijdAAC,Corbin,Jill,,JILL CORBIN-371639042-UNAVAILABLE,,,,Norwich,United States,06360,CT,,EIN-371639042,371639042,,JILL CORBIN-371639042-UNAVAILABLE,,UNAVAILABLE,
356088862,8402 Harcourt Rd Ste 210,"Rooted in the loving ministry of jesus as healer, we commit ourselves to serving all persons with special attention to those who are poor and vulnerable. our catholic health ministry is dedicated to spiritually-centered, holistic care which sustains and improves the health of individuals and communities. we are advocates for a compassionate and just society through our actions and our words.",https://www.stvincent.org/how-to-give,314-733-8000,,E11 - Health -- General and Rehabilitative,2019,501(c)(3),12229419,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-356088862-UNAVAILABLE,,,,Indianapolis,United States,46260-2051,IN,,EIN-356088862,356088862,,NAN NAN-356088862-UNAVAILABLE,,UNAVAILABLE,
272331305,PO BOX 71532,To advocate for individuals we serve by providing direct support and therapeutic services through art therapy for children and teens who are victims or witnesses to domestic violence and sexual abuse.,www.susonc.org,919-824-0494,,"F42 - Mental Health, Crisis Intervention",2019,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Daye,Monica,,MONICA DAYE-272331305-UNAVAILABLE,,,,Durham,United States,27722,NC,,EIN-272331305,272331305,,MONICA DAYE-272331305-UNAVAILABLE,,UNAVAILABLE,
200505849,1201 F St NW Ste 675,"To conduct research and educational programs on public issues for the benefit of the general public, industry, and state government leaders. to support other non-profit organizations that further the exempt purpose of the organization.",www.sglf.org,202-448-8790,,"W70 - Public, Society Benefit -- Multipurpose and Other",2018,501(c)(3),2903908,Published,3/10/2020,01203000000CijdAAC,Chambers,Austin,,AUSTIN CHAMBERS-200505849-UNAVAILABLE,,,,Washington,United States,20004-1218,DC,,EIN-200505849,200505849,,AUSTIN CHAMBERS-200505849-UNAVAILABLE,,UNAVAILABLE,
900750182,505 Summers St,To improve access to care for patients who require rheumatologic care by building better relationships with insurance companies that operate within the state of west virginia as well as introducing new legislation so that there are laws in place protecing the best interest of the patients treated.,,,,"G03 - Diseases, Disorders, Medical Disciplines",2018,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-900750182-UNAVAILABLE,,,,Charleston,United States,25301-1610,WV,,EIN-900750182,900750182,,NAN NAN-900750182-UNAVAILABLE,,UNAVAILABLE,
465302475,122 C St NW Ste 330,"Conduct research, issue reports, and provide education on a wide range of state and local finance and taxation issues.",,202-484-5222,,"V22 - Social Science Research Institutes, Services",2018,501(c)(3),245417,Published,3/10/2020,01203000000CijdAAC,Lindholm,Douglas,,DOUGLAS LINDHOLM-465302475-UNAVAILABLE,,,DO,Washington,United States,20001-2109,DC,,EIN-465302475,465302475,,DOUGLAS LINDHOLM-465302475-UNAVAILABLE,,UNAVAILABLE,
800193566,PO Box 1907,Steps' mission is to provide women and girls the tools necessary to build a life of integrity and self-sufficiency through the empowerment of positive choices.,www.stepsct.org,,,P40 - Human Services -- Multipurpose and Other,2019,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Jennette,Beatrice,,BEATRICE JENNETTE-800193566-UNAVAILABLE,,,,Groton,United States,06340-1907,CT,,EIN-800193566,800193566,,BEATRICE JENNETTE-800193566-UNAVAILABLE,,UNAVAILABLE,
810828235,333 E Lancaster Ave Ste 174,Foundation is a nonprofit organization that is dedicated to assisting the families of children in treatment for cancer by paying non-medical expenses. the foundation's purpose is to allow parents to spend less time worrying about bills and more time helping their child to win their battle against cancer,,,,P20 - Human Services -- Multipurpose and Other,2018,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,,,,NAN NAN-810828235-UNAVAILABLE,,,,Wynnewood,United States,19096-1929,PA,,EIN-810828235,810828235,,NAN NAN-810828235-UNAVAILABLE,,UNAVAILABLE,
455358881,P.O. Box 6802,"We will work to improve the education of all students in the nc counties of nash and edgecombe by facilitating collaboration by all groups involved and interested in public education.  our work includes enhanced communications ,  increased involvement in  business/industry/education partnerships through work based learning experiences,  provide career awareness professional development and facilitate the talent pipeline through seamless career pathways.",www.step-partnership.org,252-446-0113,,B90 - Education,2019,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Gould,Pamela,,PAMELA GOULD-455358881-UNAVAILABLE,,,PA,Rocky Mount,United States,27802,NC,,EIN-455358881,455358881,,PAMELA GOULD-455358881-UNAVAILABLE,,UNAVAILABLE,
264531439,66 Deforest Ave,"The mission of students 2 science (s2s) is to inspire, motivate, and educate elementary, middle and high school students in underserved communities to pursue careers in science, technology, engineering and math (stem subjects). s2s programs immerse students in hands-on, rigorous stem experiments in state-of-the-art laboratories in two locations in nj (east hanover and newark) as well as through virtual programs. both the in-lab and virtual programs focus on increasing students understanding of stem college and career tracks alongside building their content knowledge and technical skills. students are guided in the experiments by experienced professional scientists, as well as a cadre of volunteer mentors who come from many disciplines in stem.",www.students2science.org,973-947-4880,,O50 - Youth Development,2018,501(c)(3),2942043,Published,3/10/2020,01203000000CijdAAC,Winslow,Paul,Dr,PAUL WINSLOW-264531439-PRESIDENT,,,PA,East Hanover,United States,07936,NJ,,EIN-264531439,264531439,,PAUL WINSLOW-264531439-PRESIDENT,,President,
341219001,PO Box 2090,"The mission of the summa foundation is to support the goals and objectives of summa health system in the areas of research, medical education and special programs.",www.thesummafoundation.org,330-375-3159,,E21 - Health -- General and Rehabilitative,2008,501(c)(3),11409934,Published,3/10/2020,01203000000CijdAAC,Napoli,August,,AUGUST NAPOLI-341219001-UNAVAILABLE,,,,Akron,United States,44309-2090,OH,,EIN-341219001,341219001,,AUGUST NAPOLI-341219001-UNAVAILABLE,,UNAVAILABLE,
340714755,1077 Gorge Blvd,,www.summahealth.org,330-375-3196,,E20 - Health -- General and Rehabilitative,2008,501(c)(3),665452253,Published,3/10/2020,01203000000CijdAAC,Harrigan,Robert,,ROBERT HARRIGAN-340714755-UNAVAILABLE,,,,Akron,United States,44310-2408,OH,,EIN-340714755,340714755,,ROBERT HARRIGAN-340714755-UNAVAILABLE,,UNAVAILABLE,
812519068,6001 N Mayfair St,,,,,"G30 - Diseases, Disorders, Medical Disciplines",0,501(c)(3),,Published,3/10/2020,01203000000CijdAAC,Driscoll,John,Dr,JOHN DRISCOLL-812519068-UNAVAILABLE,,,,Spokane,United States,99208-1129,WA,,EIN-812519068,812519068,,JOHN DRISCOLL-812519068-UNAVAILABLE,,UNAVAILABLE,
232048664,Support Center for Child Advocates,"To advocate for victims of child abuse and neglect with the goal of securing safety, justice, well-being and a permanent, nurturing environment for every child.",www.sccalaw.org,267-546-9200,,"I70 - Crime, Legal Related",2018,501(c)(3),3278154,Published,3/10/2020,01203000000CijdAAC,Cervone,Frank,Mr,FRANK CERVONE-232048664-EXECUTIVE DIRECTOR,,,,Philadelphia,United States,19103,PA,"1617 JFK Boulevard, Suite 1200",EIN-232048664,232048664,,FRANK CERVONE-232048664-EXECUTIVE DIRECTOR,,Executive Director,
133900612,40 Triangle Center,"Support connection's mission is to provide emotional, social and educational support services to women, their families and friends affected by breast and ovarian cancer. the support provided enables women to help each other and empowers them to become their own healthcare advocates. all of our services are provided free of charge, and are unlimited.",www.supportconnection.org,914-962-6402,,"G30 - Disease, Disorders, Medical Disciplines",2018,501(c)(3),721919,Published,3/10/2020,01203000000CijdAAC,Quinn,Katherine,Ms,KATHERINE QUINN-133900612-EXECUTIVE DIRECTOR,,,MS,Yorktown Heights,United States,10598,NY,Suite 100,EIN-133900612,133900612,,KATHERINE QUINN-133900612-EXECUTIVE DIRECTOR,,Executive Director,
